 format: day,hour,forecast,value  location:59_128 Start : 20250609 
 10,1100,+88,26.000000 
 10,1100,+91,28.000000 
 10,1100,+94,26.000000 
 10,1100,+97,23.000000 
 10,1100,+100,22.000000 
 10,1400,+6,15.000000 
 10,1400,+7,15.000000 
 10,1400,+8,17.000000 
 10,1400,+9,19.000000 
 10,1400,+10,22.000000 
 10,1400,+11,23.000000 
 10,1400,+12,25.000000 
 10,1400,+13,26.000000 
 10,1400,+14,27.000000 
 10,1400,+15,28.000000 
 10,1400,+16,27.000000 
 10,1400,+17,27.000000 
 10,1400,+18,26.000000 
 10,1400,+19,25.000000 
 10,1400,+20,23.000000 
 10,1400,+21,20.000000 
 10,1400,+22,19.000000 
 10,1400,+23,18.000000 
 10,1400,+24,17.000000 
 10,1400,+25,16.000000 
 10,1400,+26,16.000000 
 10,1400,+27,15.000000 
 10,1400,+28,16.000000 
 10,1400,+29,16.000000 
 10,1400,+30,16.000000 
 10,1400,+31,16.000000 
 10,1400,+32,17.000000 
 10,1400,+33,21.000000 
 10,1400,+34,23.000000 
 10,1400,+35,24.000000 
 10,1400,+36,26.000000 
 10,1400,+37,27.000000 
 10,1400,+38,29.000000 
 10,1400,+39,29.000000 
 10,1400,+40,29.000000 
 10,1400,+41,30.000000 
 10,1400,+42,29.000000 
 10,1400,+43,28.000000 
 10,1400,+44,25.000000 
 10,1400,+45,23.000000 
 10,1400,+46,21.000000 
 10,1400,+47,20.000000 
 10,1400,+48,20.000000 
 10,1400,+49,19.000000 
 10,1400,+50,19.000000 
 10,1400,+51,18.000000 
 10,1400,+52,19.000000 
 10,1400,+53,19.000000 
 10,1400,+54,19.000000 
 10,1400,+55,19.000000 
 10,1400,+56,20.000000 
 10,1400,+57,22.000000 
 10,1400,+58,24.000000 
 10,1400,+59,25.000000 
 10,1400,+60,26.000000 
 10,1400,+61,27.000000 
 10,1400,+62,28.000000 
 10,1400,+63,29.000000 
 10,1400,+64,29.000000 
 10,1400,+65,28.000000 
 10,1400,+66,27.000000 
 10,1400,+67,26.000000 
 10,1400,+68,24.000000 
 10,1400,+69,24.000000 
