 format: day,hour,forecast,value  location:84_147 Start : 20250609 
 10,0200,+20,60.000000 
 10,0200,+21,60.000000 
 10,0200,+22,50.000000 
 10,0200,+23,50.000000 
 10,0200,+24,45.000000 
 10,0200,+25,45.000000 
 10,0200,+26,45.000000 
 10,0200,+27,40.000000 
 10,0200,+28,40.000000 
 10,0200,+29,40.000000 
 10,0200,+30,45.000000 
 10,0200,+31,50.000000 
 10,0200,+32,60.000000 
 10,0200,+33,60.000000 
 10,0200,+34,65.000000 
 10,0200,+35,65.000000 
 10,0200,+36,65.000000 
 10,0200,+37,65.000000 
 10,0200,+38,65.000000 
 10,0200,+39,65.000000 
 10,0200,+40,70.000000 
 10,0200,+41,70.000000 
 10,0200,+42,70.000000 
 10,0200,+43,75.000000 
 10,0200,+44,70.000000 
 10,0200,+45,65.000000 
 10,0200,+46,60.000000 
 10,0200,+47,60.000000 
 10,0200,+48,60.000000 
 10,0200,+49,60.000000 
 10,0200,+50,60.000000 
 10,0200,+51,65.000000 
 10,0200,+52,65.000000 
 10,0200,+53,65.000000 
 10,0200,+54,65.000000 
 10,0200,+55,65.000000 
 10,0200,+56,70.000000 
 10,0200,+57,80.000000 
 10,0200,+58,80.000000 
 10,0200,+59,85.000000 
 10,0200,+60,80.000000 
 10,0200,+61,80.000000 
 10,0200,+64,70.000000 
 10,0200,+67,80.000000 
 10,0200,+70,70.000000 
 10,0200,+73,60.000000 
 10,0200,+76,70.000000 
 10,0200,+79,80.000000 
 10,0200,+82,85.000000 
 10,0200,+85,90.000000 
 10,0500,+6,50.000000 
 10,0500,+7,50.000000 
 10,0500,+8,50.000000 
 10,0500,+9,55.000000 
 10,0500,+10,60.000000 
 10,0500,+11,60.000000 
 10,0500,+12,60.000000 
 10,0500,+13,60.000000 
 10,0500,+14,65.000000 
 10,0500,+15,65.000000 
 10,0500,+16,65.000000 
 10,0500,+17,60.000000 
 10,0500,+18,60.000000 
 10,0500,+19,50.000000 
 10,0500,+20,50.000000 
 10,0500,+21,45.000000 
 10,0500,+22,45.000000 
 10,0500,+23,45.000000 
 10,0500,+24,40.000000 
 10,0500,+25,40.000000 
 10,0500,+26,40.000000 
 10,0500,+27,45.000000 
 10,0500,+28,50.000000 
 10,0500,+29,60.000000 
 10,0500,+30,60.000000 
 10,0500,+31,65.000000 
 10,0500,+32,65.000000 
 10,0500,+33,65.000000 
 10,0500,+34,65.000000 
 10,0500,+35,65.000000 
 10,0500,+36,65.000000 
 10,0500,+37,70.000000 
 10,0500,+38,70.000000 
 10,0500,+39,70.000000 
 10,0500,+40,75.000000 
 10,0500,+41,70.000000 
 10,0500,+42,65.000000 
 10,0500,+43,60.000000 
 10,0500,+44,60.000000 
 10,0500,+45,60.000000 
 10,0500,+46,60.000000 
 10,0500,+47,60.000000 
 10,0500,+48,65.000000 
 10,0500,+49,65.000000 
 10,0500,+50,65.000000 
 10,0500,+51,65.000000 
 10,0500,+52,65.000000 
 10,0500,+53,70.000000 
 10,0500,+54,80.000000 
 10,0500,+55,80.000000 
 10,0500,+56,85.000000 
 10,0500,+57,80.000000 
 10,0500,+58,80.000000 
 10,0500,+61,70.000000 
 10,0500,+64,80.000000 
 10,0500,+67,70.000000 
 10,0500,+70,60.000000 
 10,0500,+73,70.000000 
 10,0500,+76,80.000000 
 10,0500,+79,85.000000 
 10,0500,+82,90.000000 
 10,0800,+6,55.000000 
 10,0800,+7,55.000000 
 10,0800,+8,60.000000 
 10,0800,+9,65.000000 
 10,0800,+10,65.000000 
 10,0800,+11,65.000000 
 10,0800,+12,70.000000 
 10,0800,+13,70.000000 
 10,0800,+14,60.000000 
 10,0800,+15,55.000000 
 10,0800,+16,50.000000 
 10,0800,+17,50.000000 
 10,0800,+18,45.000000 
 10,0800,+19,45.000000 
 10,0800,+20,45.000000 
 10,0800,+21,45.000000 
 10,0800,+22,45.000000 
 10,0800,+23,45.000000 
 10,0800,+24,50.000000 
 10,0800,+25,55.000000 
 10,0800,+26,65.000000 
 10,0800,+27,65.000000 
 10,0800,+28,65.000000 
 10,0800,+29,70.000000 
 10,0800,+30,65.000000 
 10,0800,+31,65.000000 
 10,0800,+32,70.000000 
 10,0800,+33,70.000000 
 10,0800,+34,70.000000 
 10,0800,+35,75.000000 
 10,0800,+36,75.000000 
 10,0800,+37,75.000000 
 10,0800,+38,70.000000 
 10,0800,+39,60.000000 
 10,0800,+40,55.000000 
 10,0800,+41,55.000000 
 10,0800,+42,60.000000 
 10,0800,+43,60.000000 
 10,0800,+44,60.000000 
 10,0800,+45,65.000000 
 10,0800,+46,65.000000 
 10,0800,+47,65.000000 
 10,0800,+48,65.000000 
 10,0800,+49,70.000000 
 10,0800,+50,75.000000 
 10,0800,+51,80.000000 
 10,0800,+52,80.000000 
 10,0800,+53,80.000000 
 10,0800,+54,80.000000 
 10,0800,+55,80.000000 
 10,0800,+56,75.000000 
 10,0800,+57,75.000000 
 10,0800,+58,75.000000 
 10,0800,+59,75.000000 
 10,0800,+60,80.000000 
 10,0800,+61,80.000000 
 10,0800,+62,75.000000 
 10,0800,+63,70.000000 
 10,0800,+64,65.000000 
 10,0800,+65,65.000000 
 10,0800,+66,60.000000 
 10,0800,+67,55.000000 
 10,0800,+68,60.000000 
 10,0800,+69,60.000000 
 10,0800,+70,60.000000 
 10,0800,+71,65.000000 
 10,0800,+72,70.000000 
 10,0800,+73,70.000000 
 10,0800,+74,75.000000 
 10,0800,+75,80.000000 
 10,0800,+76,80.000000 
 10,0800,+77,80.000000 
 10,0800,+78,75.000000 
 10,0800,+79,75.000000 
 10,0800,+82,85.000000 
 10,0800,+85,95.000000 
 10,0800,+88,90.000000 
 10,0800,+91,85.000000 
 10,0800,+94,85.000000 
 10,0800,+97,90.000000 
 10,0800,+100,95.000000 
 10,0800,+103,95.000000 
 10,1100,+6,65.000000 
 10,1100,+7,65.000000 
 10,1100,+8,65.000000 
 10,1100,+9,70.000000 
 10,1100,+10,70.000000 
 10,1100,+11,60.000000 
 10,1100,+12,55.000000 
 10,1100,+13,50.000000 
 10,1100,+14,50.000000 
 10,1100,+15,45.000000 
 10,1100,+16,45.000000 
 10,1100,+17,45.000000 
 10,1100,+18,45.000000 
 10,1100,+19,45.000000 
 10,1100,+20,45.000000 
 10,1100,+21,50.000000 
 10,1100,+22,55.000000 
 10,1100,+23,65.000000 
 10,1100,+24,65.000000 
 10,1100,+25,65.000000 
 10,1100,+26,70.000000 
 10,1100,+27,65.000000 
 10,1100,+28,65.000000 
 10,1100,+29,70.000000 
 10,1100,+30,70.000000 
 10,1100,+31,70.000000 
 10,1100,+32,75.000000 
 10,1100,+33,75.000000 
 10,1100,+34,75.000000 
 10,1100,+35,70.000000 
 10,1100,+36,60.000000 
 10,1100,+37,55.000000 
 10,1100,+38,55.000000 
 10,1100,+39,60.000000 
 10,1100,+40,60.000000 
 10,1100,+41,60.000000 
 10,1100,+42,65.000000 
 10,1100,+43,65.000000 
 10,1100,+44,65.000000 
 10,1100,+45,65.000000 
 10,1100,+46,70.000000 
 10,1100,+47,75.000000 
 10,1100,+48,80.000000 
 10,1100,+49,80.000000 
 10,1100,+50,80.000000 
 10,1100,+51,80.000000 
 10,1100,+52,80.000000 
 10,1100,+53,75.000000 
 10,1100,+54,75.000000 
 10,1100,+55,75.000000 
 10,1100,+56,75.000000 
 10,1100,+57,80.000000 
 10,1100,+58,80.000000 
 10,1100,+59,75.000000 
 10,1100,+60,70.000000 
 10,1100,+61,65.000000 
 10,1100,+62,65.000000 
 10,1100,+63,60.000000 
 10,1100,+64,55.000000 
 10,1100,+65,60.000000 
 10,1100,+66,60.000000 
 10,1100,+67,60.000000 
 10,1100,+68,65.000000 
 10,1100,+69,70.000000 
 10,1100,+70,70.000000 
 10,1100,+71,75.000000 
 10,1100,+72,80.000000 
 10,1100,+73,80.000000 
 10,1100,+74,80.000000 
 10,1100,+75,75.000000 
 10,1100,+76,75.000000 
 10,1100,+79,85.000000 
 10,1100,+82,95.000000 
 10,1100,+85,90.000000 
 10,1100,+88,85.000000 
 10,1100,+91,85.000000 
 10,1100,+94,90.000000 
 10,1100,+97,95.000000 
 10,1100,+100,95.000000 
 10,1400,+6,70.000000 
 10,1400,+7,70.000000 
 10,1400,+8,60.000000 
 10,1400,+9,55.000000 
 10,1400,+10,50.000000 
 10,1400,+11,50.000000 
 10,1400,+12,45.000000 
